external_id,player_id,name,firstname,lastname,full_name,nationality,teams,team_countries,leagues,current_name_ko,current_short_name_ko,method,matched_name,name_ko,short_name_ko,current_quality_bad
19012,514,M. Bettinelli,Marcus,Bettinelli,Marcus Bettinelli,England,Manchester City,England,League Cup; Premier League; UEFA Champions League,마커스 베티넬리,베티넬리,verified-seed-csv,player_translation_epl_2025.csv,마커스 베티넬리,베티넬리,False
19015,8189,J. Bryan,Joseph Edward,Bryan,Joseph Edward Bryan,England,Millwall,England,FA Cup; League Cup,조셉 에드워드 브라이언,브라이언,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,조셉 에드워드 브라이언,브라이언,False
19016,7508,C. Chambers,Calum,Chambers,Calum Chambers,England,Cardiff,Wales,League Cup,캘럼 체임버스,체임버스,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,캘럼 체임버스,체임버스,False
19017,8622,C. Christie,Cyrus Sylvester Frederick,Christie,Cyrus Sylvester Frederick Christie,Republic of Ireland,,,,,,wikidata-ko-label,Cyrus Sylvester Frederick Christie,사이러스 크리스티,크리스티,False
19022,16840,D. Odoi,Denis,Frimpong Odoi,Denis Frimpong Odoi,Ghana,Ghana,Ghana,World Cup,데니스 오도이,오도이,verified-seed-csv,player_translation_world_cup_2022.csv,데니스 오도이,오도이,False
19023,17144,T. Ream,Timothy Michael,Ream,Timothy Michael Ream,USA,USA,USA,World Cup,티모시 마이클 림,림,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,티모시 마이클 림,림,False
19024,8318,S. Sessegnon,Zeze Steven,Sessegnon,Zeze Steven Sessegnon,England,Wigan,England,FA Cup; League Cup,제제 스티븐 세세뇬,세세뇬,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,제제 스티븐 세세뇬,세세뇬,False
19025,132,T. Cairney,Thomas,Cairney,Thomas Cairney,Scotland,Fulham,England,FA Cup; League Cup; Premier League,톰 케어니,케어니,verified-seed-csv,player_translation_epl_2025.csv,톰 케어니,케어니,False
19026,17123,L. de la Torre,Lucas Daniel,de la Torre,Lucas Daniel de la Torre,USA,USA,USA,World Cup,루카 데 라 토레,토레,verified-seed-csv,player_translation_world_cup_2022.csv,루카 데 라 토레,토레,False
19029,10224,K. McDonald,Kevin David,McDonald,Kevin David McDonald,Scotland,Exeter City,England,League Cup,케빈 데이비드 맥도날드,맥도날드,verified-seed-csv,player_translation_league_cup_2025_final.csv,케빈 데이비드 맥도날드,맥도날드,False
19030,563,M. O&apos;Riley,Matthew Sean,O'Riley,Matthew Sean O'Riley,Denmark,Brighton; Marseille,England; France,League Cup; Premier League; UEFA Champions League,맷 오라일리,오라일리,verified-seed-csv,player_translation_epl_2025.csv,맷 오라일리,오라일리,False
19032,133,R. Sessegnon,Kouassi Ryan,Sessegnon,Kouassi Ryan Sessegnon,England,Fulham,England,FA Cup; League Cup; Premier League,R. 세세뇽,세세뇽,wikidata-ko-label,Kouassi Ryan Sessegnon,라이언 세시니온,세시니온,True
19035,198,H. Elliott,Harvey Daniel James,Elliott,Harvey Daniel James Elliott,England,Aston Villa; Liverpool,England,League Cup; Premier League; UEFA Europa League,하비 엘리엇,엘리엇,verified-seed-csv,player_translation_epl_2025.csv,하비 엘리엇,엘리엇,False
19037,8190,J. Coleman,Joel,Coleman,Joel Coleman,England,Millwall,England,FA Cup; League Cup,조엘 콜먼,콜먼,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,조엘 콜먼,콜먼,False
19038,8816,B. Hamer,Benjamin John,Hamer,Benjamin John Hamer,England,QPR,England,FA Cup,벤자민 존 헤이머,헤이머,verified-seed-csv,player_translation_fa_cup_2025.csv,벤자민 존 헤이머,헤이머,False
19041,3326,J. Gorenc Stankovič,Jon,Gorenc Stankovič,Jon Gorenc Stankovič,Slovenia,Sturm Graz,Austria,UEFA Champions League; UEFA Europa League,요나 고렌츠 스탄코비치,스탄코비치,verified-seed-csv,player_translation_ucl_2025_remaining.csv,요나 고렌츠 스탄코비치,스탄코비치,False
19047,19118,J. Bacuna,Juninho Gracielo,Bacuna,Juninho Gracielo Bacuna,Curaçao,,,,주니뇨 바쿠나,바쿠나,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,주니뇨 바쿠나,바쿠나,False
19050,15942,A. Mooy,Aaron Frank,Mooy,Aaron Frank Mooy,Australia,Australia,Australia,World Cup,에런 무이,무이,verified-seed-csv,player_translation_world_cup_2022.csv,에런 무이,무이,False
19053,16635,A. Sabiri,Abdelhamid,Sabiri,Abdelhamid Sabiri,Morocco,Morocco,Morocco,World Cup,압델하미드 사비리,사비리,verified-seed-csv,player_translation_world_cup_2022.csv,압델하미드 사비리,사비리,False
19055,8256,K. Ahearne-Grant,Karlan Laughton,Ahearne-Grant,Karlan Laughton Ahearne-Grant,England,West Brom,England,FA Cup; League Cup,칼란 러프턴 아히언-그랜트,아히언-그랜트,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,칼란 러프턴 아히언-그랜트,아히언-그랜트,False
19058,10414,E. Kachunga,Elias,Kachunga,Elias Kachunga,Congo DR,Cambridge United,England,FA Cup; League Cup,엘리아스 카충가,카충가,verified-seed-csv,player_translation_league_cup_2025_final.csv,엘리아스 카충가,카충가,False
19060,9544,A. Rowe,Aaron Kevin,Isaac Rowe,Aaron Kevin Isaac Rowe,England,,,,,,nationality-phonetic:England:english,Aaron Kevin Isaac Rowe,애런 케빈 이사아크 로우에,이사아크,False
19061,16704,T. Krul,Timothy Michael,Krul,Timothy Michael Krul,Netherlands,,,,,,wikidata-ko-label,Timothy Michael Krul,팀 크륄,크륄,False
19064,8427,A. Famewo,Akinlolu Richard Olamide,Famewo,Akinlolu Richard Olamide Famewo,England,Hull City,England,FA Cup; League Cup,아킨로루 리처드 올라미드 파메우,파메우,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,아킨로루 리처드 올라미드 파메우,파메우,False
19066,4521,G. Hanley,Grant,Campbell Hanley,Grant Campbell Hanley,Scotland,,,,그랜트 핸리,핸리,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,그랜트 핸리,핸리,False
19068,4522,F. Passlack,Felix,Passlack,Felix Passlack,Germany,,,,,,wikidata-ko-label,Felix Passlack,펠릭스 파슬라크,파슬라크,False
19070,1832,M. Aarons,Maximillian James,Aarons,Maximillian James Aarons,England,Rangers,Scotland,UEFA Champions League; UEFA Europa League,막심리언 제임스 아론스,아론스,verified-seed-csv,player_translation_ucl_2025_remaining.csv,막심리언 제임스 아론스,아론스,False
19071,766,E. Buendía,Emiliano,Buendía Stati,Emiliano Buendía Stati,Argentina,Aston Villa,England,FA Cup; League Cup; Premier League; UEFA Europa League,에밀리아노 부엔디아,부엔디아,verified-seed-csv,player_translation_epl_2025.csv,에밀리아노 부엔디아,부엔디아,False
19072,8559,T. Cantwell,Todd Owen,Cantwell,Todd Owen Cantwell,England,Blackburn,England,League Cup,토드 캔트웰,캔트웰,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,토드 캔트웰,캔트웰,False
19073,8369,B. Godfrey,Benjamin Matthew,Godfrey,Benjamin Matthew Godfrey,England,,,,,,wikidata-ko-label,Benjamin Matthew Godfrey,벤 고드프리,고드프리,False
19074,9244,O. Hernández,Onel Lázaro,Hernández Mayea,Onel Lázaro Hernández Mayea,Cuba,Port Vale,England,FA Cup,오넬 라자로 에르난데스 마예아,에르난데스,verified-seed-csv,player_translation_fa_cup_2025.csv,오넬 라자로 에르난데스 마예아,에르난데스,False
19076,8236,J. Lewis,Jamal Piaras,Lewis,Jamal Piaras Lewis,Northern Ireland,,,,,,wikidata-ko-label,Jamal Piaras Lewis,자말 루이스,루이스,False
19077,8754,K. McLean,Kenneth,McLean,Kenneth McLean,Scotland,Norwich,England,FA Cup; League Cup,케네스 맥린,맥린,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,케네스 맥린,맥린,False
19080,10354,L. Thompson,Louis Clyde William,Thompson,Louis Clyde William Thompson,Wales,,,,,,nationality-phonetic:Wales:english,Louis Clyde William Thompson,루이스 크리데 우이르리아므 스오므프소느,스오므프소느,False
19083,8665,C. Morris,Carlton John,Morris,Carlton John Morris,England,,,,,,nationality-phonetic:England:english,Carlton John Morris,카르르토느 지오흐느 모르리스,모르리스,False
19088,600,D. Henderson,Dean Bradley,Henderson,Dean Bradley Henderson,England,Crystal Palace,England,FA Cup; League Cup; Premier League,딘 헨더슨,헨더슨,verified-seed-csv,player_translation_epl_2025.csv,딘 헨더슨,헨더슨,False
19089,788,S. Moore,Simon William,Moore,Simon William Moore,England,Sunderland,England,FA Cup; League Cup; Premier League,사이먼 윌리엄 무어,무어,verified-seed-csv,player_translation_epl_2025_remaining.csv,사이먼 윌리엄 무어,무어,False
19093,8428,J. Egan,John,Egan,John Egan,Republic of Ireland,Hull City,England,FA Cup; League Cup,존 이건,이건,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,존 이건,이건,False
19100,1833,K. Dowell,Kieran,O'Neill Dowell,Kieran O'Neill Dowell,England,Hull City; Rangers,England; Scotland,FA Cup; UEFA Champions League,키런 오닐 다웰,다웰,verified-seed-csv,player_translation_ucl_2025_remaining.csv,키런 오닐 다웰,다웰,False
19102,9471,J. Fleck,John Alexander,Fleck,John Alexander Fleck,Scotland,Chesterfield,England,FA Cup,존 알렉산더 플렉,플렉,verified-seed-csv,player_translation_fa_cup_2025.csv,존 알렉산더 플렉,플렉,False
19103,9704,M. Johnson,Marvin Nicholas,Johnson,Marvin Nicholas Johnson,England,Port Vale,England,FA Cup,마빈 니콜라스 존슨,존슨,verified-seed-csv,player_translation_fa_cup_2025.csv,마빈 니콜라스 존슨,존슨,False
19104,8429,J. Lundstram,John David,Lundstram,John David Lundstram,England,Hull City,England,FA Cup; League Cup,존 데이비드 룬스트람,룬스트람,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,존 데이비드 룬스트람,룬스트람,False
19105,10880,O. Norwood,Oliver James,Norwood,Oliver James Norwood,Northern Ireland,Stockport County,England,League Cup,올리버 노우드,노우드,verified-seed-csv,player_translation_league_cup_2025_final.csv,올리버 노우드,노우드,False
19106,9568,S. Hogan,Scott Andrew,Hogan,Scott Andrew Hogan,Republic of Ireland,Milton Keynes Dons,England,FA Cup; League Cup,스콧 앤드류 호건,호건,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,스콧 앤드류 호건,호건,False
19108,9058,D. McGoldrick,David James,McGoldrick,David James McGoldrick,Republic of Ireland,Barnsley,England,FA Cup,데이비드 제임스 맥골드릭,맥골드릭,verified-seed-csv,player_translation_fa_cup_2025.csv,데이비드 제임스 맥골드릭,맥골드릭,False
19109,9805,B. Sharp,Billy Louis,Sharp,Billy Louis Sharp,England,Doncaster,England,FA Cup; League Cup,빌리 루이스 샤프,샤프,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,빌리 루이스 샤프,샤프,False
19115,9890,B. Peacock-Farrell,Bailey,Peacock-Farrell,Bailey Peacock-Farrell,Northern Ireland,Blackpool,England,FA Cup; League Cup,베일리 피콕-패럴,피콕-패럴,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,베일리 피콕-패럴,피콕-패럴,False
19116,8689,L. Ayling,Luke David,Ayling,Luke David Ayling,England,Middlesbrough,England,FA Cup; League Cup,루크 데이비드 에일링,에일링,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,루크 데이비드 에일링,에일링,False
19118,8888,L. Cooper,Liam David Ian,Cooper,Liam David Ian Cooper,Scotland,,,,,,wikidata-ko-label,Liam Cooper,리암 쿠퍼,쿠퍼,False
19119,8138,L. Davis,Leif,Davis,Leif Davis,England,Ipswich,England,FA Cup; League Cup,라이프 데이비스,데이비스,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,라이프 데이비스,데이비스,False
19122,9806,R. Gotts,Robbie,Gotts,Robbie Gotts,England,Doncaster,England,FA Cup; League Cup,로비 곳츠,곳츠,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,로비 곳츠,곳츠,False
19124,2041,P. Jansson,Pontus,Jansson,Pontus Jansson,Sweden,Malmo FF,Sweden,UEFA Champions League; UEFA Europa League,폰투스 얀손,얀손,verified-seed-csv,player_translation_ucl_2025_remaining.csv,폰투스 얀손,얀손,False
19127,8578,A. Forshaw,Adam John,Forshaw,Adam John Forshaw,England,,,,,,nationality-phonetic:England:english,Adam John Forshaw,애덤 지오흐느 포르슈아우,포르슈아우,False
19128,326,J. Harrison,Jack David,Harrison,Jack David Harrison,England,Leeds,England,FA Cup; League Cup; Premier League,잭 해리슨,해리슨,verified-seed-csv,player_translation_epl_2025.csv,잭 해리슨,해리슨,False
19130,537,K. Phillips,Kalvin Mark,Phillips,Kalvin Mark Phillips,England,England; Manchester City,England,League Cup; World Cup,칼빈 필립스,필립스,verified-seed-csv,player_translation_epl_2025.csv,칼빈 필립스,필립스,False
19131,8370,J. Shackleton,Jamie Stuart,Shackleton,Jamie Stuart Shackleton,England,,,,,,nationality-phonetic:England:english,Jamie Stuart Shackleton,지아미 스투아르트 슈아크크레토느,슈아크크레토느,False
19133,5844,E. Alioski,Ezgjan,Alioski,Ezgjan Alioski,North Macedonia,FC Lugano,Switzerland,UEFA Europa League,에즈잔 알리오스키,알리오스키,verified-seed-csv,player_translation_uel_2025_remaining.csv,에즈잔 알리오스키,알리오스키,False
19134,8371,P. Bamford,Patrick James,Bamford,Patrick James Bamford,England,Sheffield Utd,England,FA Cup,패트릭 뱀퍼드,뱀퍼드,verified-seed-csv,player_translation_fa_cup_2025.csv,패트릭 뱀퍼드,뱀퍼드,False
19136,8139,J. Clarke,Jack Raymond,Clarke,Jack Raymond Clarke,England,Ipswich,England,FA Cup; League Cup,잭 클라크,클라크,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,잭 클라크,클라크,False
19138,9415,C. Oduor,Clarke,Oduor,Clarke Oduor,Kenya,Grimsby,England,FA Cup; League Cup,클라크 오두어,오두어,verified-seed-csv,player_translation_league_cup_2025_final.csv,클라크 오두어,오두어,False
19139,10550,T. Roberts,Tyler,D'Whyte Roberts,Tyler D'Whyte Roberts,Wales,Mansfield Town,England,FA Cup,타일러 디화이트 로버츠,로버츠,verified-seed-csv,player_translation_fa_cup_2025.csv,타일러 디화이트 로버츠,로버츠,False
19140,9395,K. Roofe,Kemar,Roofe,Kemar Roofe,Jamaica,Walsall,England,FA Cup,케마르 루피,루피,verified-seed-csv,player_translation_fa_cup_2025.csv,케마르 루피,루피,False
19143,154,S. Johnstone,Samuel Luke,Johnstone,Samuel Luke Johnstone,England,Wolves,England,FA Cup; League Cup; Premier League,사무엘 루크 존스톤,존스톤,verified-seed-csv,player_translation_epl_2025_remaining.csv,사무엘 루크 존스톤,존스톤,False
19145,460,T. Adarabioyo,Abdul-Nasir Oluwatosin,Oluwadoyinsolami Adarabioyo,Abdul-Nasir Oluwatosin Oluwadoyinsolami Adarabioyo,England,Chelsea,England,FA Cup; League Cup; Premier League; UEFA Champions League,T. 아다라비오요,아다라비오요,wikidata-ko-label,Abdul-Nasir Oluwatosin Oluwadoyinsolami Adarabioyo,토신 아다라비오요,아다라비오요,True
19152,8140,C. Townsend,Conor Stephen,Townsend,Conor Stephen Townsend,England,,,,,,nationality-phonetic:England:english,Conor Stephen Townsend,코노르 스테페느 토우느세느드,토우느세느드,False
19155,9312,K. Edwards,Kyle Hakeem,Edwards,Kyle Hakeem Edwards,England,,,,,,nationality-phonetic:England:english,Kyle Hakeem Edwards,키레 흐아케에므 에두아르드스,에두아르드스,False
19156,8755,S. Field,Samuel Edward,Field,Samuel Edward Field,England,Norwich; QPR,England,FA Cup,사무엘 에드워드 필드,필드,verified-seed-csv,player_translation_fa_cup_2025.csv,사무엘 에드워드 필드,필드,False
19157,10710,R. Harper,Rekeem Jordan,Harper,Rekeem Jordan Harper,England,,,,,,nationality-phonetic:England:english,Rekeem Jordan Harper,레케에므 지오르다느 흐아르페르,흐아르페르,False
19163,67,J. Murphy,Jacob Kai,Murphy,Jacob Kai Murphy,England,Newcastle,England,FA Cup; League Cup; Premier League; UEFA Champions League,제이콥 머피,머피,verified-seed-csv,player_translation_epl_2025.csv,제이콥 머피,머피,False
19164,9334,M. Phillips,Matthew,Phillips,Matthew Phillips,Scotland,Oxford United,England,FA Cup; League Cup,매튜 필립스,필립스,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,매튜 필립스,필립스,False
19165,3832,R. Tulloch,Rayhaan Rahim Amari,Tulloch,Rayhaan Rahim Amari Tulloch,England,,,,,,nationality-phonetic:England:english,Rayhaan Rahim Amari Tulloch,라이흐아아느 라흐이므 아마리 투르로치,투르로치,False
19167,9569,J. Leko,Jonathan Kisolokele,Leko,Jonathan Kisolokele Leko,England,Milton Keynes Dons,England,FA Cup; League Cup,조나단 키솔로케레 레코,레코,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,조나단 키솔로케레 레코,레코,False
19169,10798,J. Rodríguez,Jay Enrique,Rodríguez,Jay Enrique Rodríguez,England,Wrexham,Wales,FA Cup,제이 엔리크 로드리게스,로드리게스,nationality-phonetic:England:english,Jay Enrique Rodríguez,지아이 에느리쿠에 로드리구에즈,로드리구에즈,False
